14742	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K22103	glcR; eoR family transcriptional regulator, carbon catabolite repression regulator
14743	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K23774	ccpN; eoR family transcriptional regulator, catabolite repression regulator
14744	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21601	ycnK; eoR family transcriptional regulator, copper-sensing transcriptional repressor
14745	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K09012	sufR; eoR family transcriptional regulator, suf operon transcriptional repressor
14746	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K02529	lacI, galR; LacI family transcriptional regulator
14747	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K02525	kdgR; LacI family transcriptional regulator, kdg operon repressor
14748	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K05499	cytR; LacI family transcriptional regulator, repressor for deo operon, udp, cdd, tsx, nupC, and nupG
14749	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K03435	fruR1, fruR; LacI family transcriptional regulator, fructose operon transcriptional repressor
14750	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K03484	scrR; LacI family transcriptional regulator, sucrose operon repressor
14751	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K03485	treR; LacI family transcriptional regulator, trehalose operon repressor
14752	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K03487	ascG; LacI family transcriptional regulator, asc operon repressor
14753	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K03604	purR; LacI family transcriptional regulator, purine nucleotide synthesis repressor
14754	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K06145	gntR; LacI family transcriptional regulator, gluconate utilization system Gnt-I transcriptional repressor
14755	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K06146	idnR, gntH; LacI family transcriptional regulator, gluconate utilization system Gnt-II transcriptional activator
14756	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K12113	ebgR; LacI family transcriptional regulator, ebg operon repressor
14757	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K16136	malI; LacI family transcriptional regulator, maltose regulon regulatory protein
14758	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K17640	bxlR; LacI family transcriptional regulator, xylobiose transport system transcriptional regulator
14759	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K02103	araR; GntR family transcriptional regulator, arabinose operon transcriptional repressor
14760	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K03482	yidP; GntR family transcriptional regulator, glv operon transcriptional regulator
14761	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K03486	treR2, treR; GntR family transcriptional regulator, trehalose operon transcriptional repressor
14762	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K03489	yydK; GntR family transcriptional regulator, transcriptional regulator of bglA
14763	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K03492	ydhQ; GntR family transcriptional regulator
14764	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K02043	phnF; GntR family transcriptional regulator, phosphonate transport system regulatory protein
14765	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K03710	K03710; GntR family transcriptional regulator
14766	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K05836	hutC; GntR family transcriptional regulator, histidine utilization repressor
14767	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K10711	frlR; GntR family transcriptional regulator, frlABC operon transcriptional regulator
14768	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K11922	mngR, farR; GntR family transcriptional regulator, mannosyl--glycerate transport/metabolism system repressor
14769	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K03603	fadR; GntR family transcriptional regulator, negative regulator for fad regulon and positive regulator of fabA
14770	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K05799	pdhR; GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex
14771	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K11474	glcC; GntR family transcriptional regulator, glc operon transcriptional activator
14772	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K13637	uxuR; GntR family transcriptional regulator, uxu operon transcriptional repressor
14773	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K19775	exuR; GntR family transcriptional regulator, hexuronate regulon transcriptional repressor
14774	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K14348	lldR; GntR family transcriptional regulator, L-lactate dehydrogenase operon regulator
14775	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K19776	dgoR; GntR family transcriptional regulator, galactonate operon transcriptional repressor
14776	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K22104	nanR; GntR family transcriptional regulator, sialic acid-inducible nan operon repressor
14777	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K00375	K00375; GntR family transcriptional regulator / MocR family aminotransferase
14778	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K18907	norG; GntR family transcriptional regulator, regulator for abcA and norABC
14779	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K07978	plmA; GntR family transcriptional regulator
14780	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K07979	ytrA; GntR family transcriptional regulator
14781	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K11476	K11476, gntR; GntR family transcriptional regulator, gluconate operon transcriptional repressor
14782	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K11475	vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator
14783	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K13654	mcbR; GntR family transcriptional regulator, colanic acid and biofilm gene transcriptional regulator
14784	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K15735	csiR; GntR family transcriptional regulator, carbon starvation induced regulator
14785	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K22293	rspR; GntR family transcriptional regulator, rspAB operon transcriptional repressor
14786	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K23015	lgoR; GntR family transcriptional regulator, transcriptional activator for L-galactonate catabolism
14787	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K23466	tgnR; GntR family transcriptional regulator, trigonelline degradation regulator
14788	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K18476	tetR; TetR/AcrR family transcriptional regulator, tetracycline repressor protein
14789	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K19047	tetC; TetR/AcrR family transcriptional regulator, repressor of tetC
14790	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K02167	betI; TetR/AcrR family transcriptional regulator, transcriptional repressor of bet genes
14791	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K03577	acrR, smeT; TetR/AcrR family transcriptional regulator, acrAB operon repressor
14792	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K05501	slmA, ttk; TetR/AcrR family transcriptional regulator
14793	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K09017	rutR; TetR/AcrR family transcriptional regulator
14794	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K19736	aefR; TetR/AcrR family transcriptional regulator, regulator of autoinduction and epiphytic fitness
14795	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K13770	ysiA, fadR; TetR/AcrR family transcriptional regulator, fatty acid metabolism regulator protein
14796	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K16137	nemR; TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon
14797	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K16138	uidR; TetR/AcrR family transcriptional regulator, repressor for uid operon
14798	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K18301	mexL; TetR/AcrR family transcriptional regulator, mexJK operon transcriptional repressor
14799	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K18140	envR, acrS; TetR/AcrR family transcriptional regulator, acrEF/envC operon repressor
14800	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K18294	nfxB; TetR/AcrR family transcriptional regulator, mexC-oprJ operon repressor
14801	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K18905	ameR, rmiR; TetR/AcrR family transcriptional regulator, repressor of the ameABC operon
14802	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K18937	lfrR; TetR/AcrR family transcriptional regulator, repressor for lfrA
14803	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K18938	qacR; TetR/AcrR family transcriptional regulator, repressor for qacA
14804	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K18939	lmrA, yxaF; TetR/AcrR family transcriptional regulator, lmrAB and yxaGH operons repressor
14805	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K18992	cmeR; TetR/AcrR family transcriptional regulator, cmeABC operon repressor
14806	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K19060	mphR; TetR/AcrR family transcriptional regulator, macrolide resistance operon repressor
14807	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K19335	bdcR; TetR/AcrR family transcriptional regulator, repressor for divergent bdcA
14808	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21453	icaR; TetR/AcrR family transcriptional regulator, biofilm operon repressor
14809	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21961	ethR, etaR; TetR/AcrR family transcriptional regulator, ethionamide resistance regulator
14810	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21962	acnR; TetR/AcrR family transcriptional regulator, transcriptional repressor of aconitase
14811	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K22041	comR; TetR/AcrR family transcriptional regulator, copper-responsive repressor
14812	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K22105	fabR; TetR/AcrR family transcriptional regulator, fatty acid biosynthesis regulator
14813	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K22106	fatR, bscR; TetR/AcrR family transcriptional regulator, repressor of fatR-cypB operon
14814	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K22107	kstR; TetR/AcrR family transcriptional regulator, cholesterol catabolism regulator
14815	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K22108	kstR2; TetR/AcrR family transcriptional regulator, cholesterol catabolism regulator
14816	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K22294	nicS; TetR/AcrR family transcriptional regulator, upper aerobic nicotinate degradation pathway regulator
14817	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K23777	cecR; TetR/AcrR family transcriptional regulator, regulator of cefoperazone and chloramphenicol sensitivity
14818	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K22295	K22295; TetR/AcrR family transcriptional regulator, repressor for neighboring sulfatase
14819	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K23778	rcdA; TetR/AcrR family transcriptional regulator, regulator of biofilm formation and stress response
14820	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K03718	asnC; Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA
14821	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K03719	lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
14822	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K06154	lysM; Lrp/AsnC family transcriptional regulator, involved in the regulation of lysine biosynthesis
14823	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K15782	doeX; Lrp/AsnC family transcriptional regulator, regulator of ectoine-degradation genes
14824	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K05800	ybaO; Lrp/AsnC family transcriptional regulator
14825	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K03556	malT; LuxR family transcriptional regulator, maltose regulon positive regulatory protein
14826	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21748	alkS; LuxR family transcriptional regulator, alkane degradation pathway regulator
14827	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K01994	gerE; LuxR family transcriptional regulator, transcriptional regulator of spore coat protein
14828	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21697	vjbR; LuxR family transcriptional regulator, quorum-sensing system regulator VjbR
14829	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21963	ecpR, matA; LuxR family transcriptional regulator, Mat/Ecp fimbriae transcriptional regulator
14830	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21685	ramA; LuxR family transcriptional regulator, regulator of acetate metabolism
14831	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21901	dctR; LuxR family transcriptional regulator, dicarboxylate transport regulator
14832	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K22650	bglJ; luxR family transcriptional regulator, regulator of transport and utilization of aryl beta-glucosides
14833	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K16247	gutR; LuxR family transcriptional regulator, glucitol operon activator
14834	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21907	gadE; LuxR family transcriptional regulator, glutamate-dependent acid resistance regulator
14835	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K03712	marR; MarR family transcriptional regulator, multiple antibiotic resistance protein MarR
14836	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
14837	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K09682	hpr; MarR family transcriptional regulator, protease production regulatory protein HPr
14838	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K15973	mhqR; MarR family transcriptional regulator, 2-MHQ and catechol-resistance regulon repressor
14839	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K15974	emrR, mprA; MarR family transcriptional regulator, negative regulator of the multidrug operon emrRAB
14840	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K18906	mgrA; MarR family transcriptional regulator, multiple gene regulator MgrA
14841	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K18909	mepR; MarR family transcriptional regulator, repressor for mepA
14842	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21454	tcaR; MarR family transcriptional regulator, teicoplanin-associated locus regulator
14843	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K22296	nicR; MarR family transcriptional regulator, lower aerobic nicotinate degradation pathway regulator
14844	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K22489	hosA; MarR family transcriptional regulator, temperature-dependent positive regulator of motility
14845	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K23775	ohrR; MarR family transcriptional regulator, organic hydroperoxide resistance regulator
14846	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K03713	glnR; MerR family transcriptional regulator, glutamine synthetase repressor
14847	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K08365	merR; MerR family transcriptional regulator, mercuric resistance operon regulatory protein
14848	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K19057	mer; MerR family transcriptional regulator, mercuric resistance operon regulatory protein
14849	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K19591	cueR; MerR family transcriptional regulator, copper efflux regulator
14850	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K11923	cueR; MerR family transcriptional regulator, copper efflux regulator
14851	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K13638	zntR; MerR family transcriptional regulator, Zn(II)-responsive regulator of zntA
14852	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K13639	soxR; MerR family transcriptional regulator, redox-sensitive transcriptional activator SoxR
14853	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K13640	hspR; MerR family transcriptional regulator, heat shock protein HspR
14854	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K19575	bmrR; MerR family transcriptional regulator, activator of bmr gene
14855	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K19592	golS; MerR family transcriptional regulator, gold-responsive activator of gol and ges genes
14856	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21743	mta; MerR family transcriptional regulator, multidrug-efflux activator
14857	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21744	tipA; MerR family transcriptional regulator, thiopeptide resistance regulator
14858	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21745	adhR; MerR family transcriptional regulator, aldehyde-responsive regulator
14859	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21972	bluR; MerR family transcriptional regulator, repressor of blue light- and temperature-responsive genes
14860	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K22491	litR; MerR family transcriptional regulator, light-induced transcriptional regulator
14861	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K23776	tnrA; MerR family transcriptional regulator, global nitrogen regulator
14862	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21902	yfmP; MerR family transcriptional regulator, repressor of the yfmOP operon
14863	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K03711	fur, zur, furB; Fur family transcriptional regulator, ferric uptake regulator
14864	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K22297	furA; Fur family transcriptional regulator, stress-responsive regulator
14865	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K02076	zurR, zur; Fur family transcriptional regulator, zinc uptake regulator
14866	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K09825	perR; Fur family transcriptional regulator, peroxide stress response regulator
14867	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K09826	irr; Fur family transcriptional regulator, iron response regulator
14868	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K13641	iclR; IclR family transcriptional regulator, acetate operon repressor
14869	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K02624	pcaR; IclR family transcriptional regulator, pca regulon regulatory protein
14870	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K05818	mhpR; IclR family transcriptional regulator, mhp operon transcriptional activator
14871	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K10973	allR; IclR family transcriptional regulator, negative regulator of allantoin and glyoxylate utilization operons
14872	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K19333	kdgR; IclR family transcriptional regulator, KG regulon repressor
14873	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21602	yiaJ; IclR family transcriptional regulator, carbohydrate utilization repressor
14874	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21827	arcR; IclR family transcriptional regulator, arginine deiminase pathway regulator
14875	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K01420	fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein
14876	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K13642	ftrB; CRP/FNR family transcriptional regulator, transcriptional activator FtrB
14877	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21555	cooA; CRP/FNR family transcriptional regulator, carbon monoxide oxidation system transcription regulator
14878	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21556	malR; CRP/FNR family transcriptional regulator, polysaccharide utilization system transcription regulator
14879	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21558	cprK; CRP/FNR family transcriptional regulator, reductive dehalogenation system regulator
14880	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21560	prfA; CRP/FNR family transcriptional regulator, listeriolysin regulatory protein
14881	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21561	ntcA; CRP/FNR family transcriptional regulator, global nitrogen regulator
14882	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21562	flp; CRP/FNR family transcriptional regulator, anaerobic regulatory protein
14883	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21563	dnr; CRP/FNR family transcriptional regulator, dissimilatory nitrate respiration regulator
14884	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21564	nnrR; CRP/FNR family transcriptional regulator, nitrogen oxide reductase regulator
14885	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21828	arcR; CRP/FNR family transcriptional regulator, arginine deiminase pathway regulator
14886	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21884	cmr; CRP/FNR family transcriptional regulator, cAMP and macrophage regulator
14887	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K22490	ldrP; CRP/FNR family transcriptional regulator, LitR-dependent transcriptional activator
14888	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K16326	yeiL; CRP/FNR family transcriptional regulator, putaive post-exponential-phase nitrogen-starvation regulator
14889	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K13643	iscR; Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor
14890	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K13771	nsrR; Rrf2 family transcriptional regulator, nitric oxide-sensitive transcriptional repressor
14891	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K13772	rirA; Rrf2 family transcriptional regulator, iron-responsive regulator
14892	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K17472	cymR; Rrf2 family transcriptional regulator, cysteine metabolism repressor
14893	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K19587	oqxR; Rrf2 family transcriptional regulator, repressor of oqxAB
14894	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K03892	arsR; ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor
14895	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K23988	arsR-arsC; ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor / arsenate reductase (thioredoxin) [EC:1.20.4.4]
14896	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21885	cmtR; ArsR family transcriptional regulator, cadmium/lead-responsive transcriptional repressor
14897	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21886	nmtR; ArsR family transcriptional regulator, nickel/cobalt-responsive transcriptional repressor
14898	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21903	cadC, smtB; ArsR family transcriptional regulator, lead/cadmium/zinc/bismuth-responsive transcriptional repressor
14899	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K22043	czrA; ArsR family transcriptional regulator, zinc-responsive transcriptional repressor
14900	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K22298	smtB; ArsR family transcriptional regulator, zinc-responsive transcriptional repressor
14901	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K22042	hlyU; ArsR family transcriptional regulator, virulence genes transcriptional regulator
14902	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K07721	K07721; ArsR family transcriptional regulator
14903	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K15546	boxR, bzdR; XRE family transcriptional regulator, aerobic/anaerobic benzoate catabolism transcriptional regulator
14904	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K19449	sinR; XRE family transcriptional regulator, master regulator for biofilm formation
14905	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21686	prpR; XRE family transcriptional regulator, fatty acid utilization regulator
14906	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K07110	ramB; XRE family transcriptional regulator, fatty acid utilization regulator
14907	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K22206	thiR; XRE family transcriptional regulator, thiamine biosynthesis regulator
14908	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K23779	sutR; XRE family transcriptional regulator, regulator of sulfur utilization
14909	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K03709	troR; txR family transcriptional regulator, Mn-dependent transcriptional regulator
14910	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K11924	mntR; txR family transcriptional regulator, manganese transport regulator
14911	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K10947	padR; PadR family transcriptional regulator, regulatory protein PadR
14912	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K23305	gvpE; PadR family transcriptional regulator, activator of gas vesicle formation
14913	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K23238	rpiR, alsR; RpiR family transcriptional regulator, repressor of rpiB and als operon
14914	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K03481	glvR; RpiR family transcriptional regulator, glv operon transcriptional regulator
14915	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K15835	murR; RpiR family transcriptional regulator, murPQ operon repressor
14916	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K19337	hexR; RpiR family transcriptional regulator, carbohydrate utilization regulator
14917	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K03720	trpR; TrpR family transcriptional regulator, trp operon repressor
14918	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K02688	prpR; transcriptional regulator, propionate catabolism operon regulatory protein
14919	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K07724	ner, nlp, sfsB; Ner family transcriptional regulator
14920	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K11925	sgrR; SgrR family transcriptional regulator
14921	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K13655	mqsA; HTH-type transcriptional regulator / antitoxin MqsA
14922	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K14056	puuR; HTH-type transcriptional regulator, repressor for puu
14923	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K15773	hipB; HTH-type transcriptional regulator / antitoxin HipB
14924	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K18830	pezA; HTH-type transcriptional regulator / antitoxin PezA
14925	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K19417	slrR; HTH-type transcriptional regulator, biofilm formation regulator
14926	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K22299	rghR; HTH-type transcriptional regulator, competence development regulator
14927	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K22300	dicA; HTH-type transcriptional regulator, cell division transcriptional repressor
14928	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K18831	higA; HTH-type transcriptional regulator / antitoxin HigA
14929	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K21557	susR; HTH-type transcriptional regulator, polysaccharide utilization system transcription regulator
14930	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K09720	nrpRI; HTH-type transcriptional regulator, global nitrogen regulator NrpRI
